Ind1,HapIndex1,Ind2,HapIndex2,Scaffold,IBDStart,IBDEnd,Lod,IBDlen,pw_dist
CB329,1,CB357,2,3,76.455,77.31,3.39,0.855,1205.6403031908646
CB329,1,CB357,2,4,89.149,90.529,4.36,1.38,1205.6403031908646
CB329,2,CB357,1,5,67.22,67.391,3.12,0.171,1205.6403031908646
CB329,2,CB357,1,6,7.411,8.867,3.23,1.456,1205.6403031908646
CB329,2,CB358,2,1,27.609,28.041,3.14,0.432,1090.618362925005
CB329,2,CB358,1,5,33.532,33.582,3.14,0.05,1090.618362925005
CB329,2,CB358,2,6,7.411,8.867,3.23,1.456,1090.618362925005
CB329,1,CB361,1,1,21.341,21.771,6.41,0.43,1030.0201889208417
CB329,1,CB361,1,6,26.885,27.68,3.0,0.795,1030.0201889208417
CB329,1,CB361,2,7,60.962,62.049,3.2,1.087,1030.0201889208417
CB329,2,CB362,1,1,13.169,15.849,3.16,2.68,1099.1943006450842
CB329,1,CB363,2,2,3.443,9.594,4.06,6.151,1168.118861754988
CB329,1,CB363,2,2,22.84,23.606,6.31,0.766,1168.118861754988
CB329,1,CB363,2,4,89.422,102.131,3.92,12.709,1168.118861754988
CB329,2,CB363,1,6,26.885,27.68,3.27,0.795,1168.118861754988
CB329,2,CB364,2,1,18.289,45.228,3.13,26.939,1180.2425575797486
CB329,2,CB364,2,2,7.898,9.594,3.7,1.696,1180.2425575797486
CB329,2,CB364,2,4,89.149,101.212,4.36,12.063,1180.2425575797486
CB329,1,CB367,2,2,38.747,39.808,3.54,1.061,1478.3429208572331
CB329,2,CB367,1,6,7.432,19.268,3.29,11.836,1478.3429208572331
CB329,2,CB369,1,1,21.043,21.322,3.65,0.279,1487.2524697061149
CB329,1,CB369,1,6,29.746,30.037,3.2,0.291,1487.2524697061149
CB329,2,CB370,1,1,21.328,21.378,3.62,0.05,1655.6034777070136
CB329,1,CB370,1,7,85.814,90.043,3.14,4.229,1655.6034777070136
CB329,2,CB371,2,7,9.653,9.918,3.15,0.265,1777.5595397543784
CB329,1,CB373,2,1,20.949,22.009,5.6,1.06,1951.9006115954674
CB329,2,CB373,2,2,23.245,25.812,7.8,2.567,1951.9006115954674
CB329,2,CB373,2,7,8.475,9.194,3.09,0.719,1951.9006115954674
CB329,1,CB375,2,2,46.135,47.991,3.2,1.856,1651.002946084283
CB329,2,CB375,2,5,27.067,33.532,3.76,6.465,1651.002946084283
CB329,1,CB376,1,1,7.709,7.861,8.86,0.152,285.4219856830881
CB329,2,CB376,2,1,16.774,17.554,3.12,0.78,285.4219856830881
CB329,2,CB376,1,2,14.789,59.741,4.93,44.952,285.4219856830881
CB329,1,CB376,2,2,78.825,81.387,3.47,2.562,285.4219856830881
CB329,2,CB376,1,3,48.146,50.969,3.32,2.823,285.4219856830881
CB329,1,CB376,1,3,73.789,80.148,7.11,6.359,285.4219856830881
CB329,2,CB376,2,3,118.112,129.529,3.47,11.417,285.4219856830881
CB329,2,CB376,1,3,155.913,156.86,3.2,0.947,285.4219856830881
CB329,2,CB376,2,4,2.336,47.977,9.16,45.641,285.4219856830881
CB329,2,CB376,1,4,67.31,69.551,6.67,2.241,285.4219856830881
CB329,2,CB376,1,5,0.871,2.091,9.05,1.22,285.4219856830881
CB329,1,CB376,2,5,67.778,69.153,3.61,1.375,285.4219856830881
CB329,2,CB376,1,5,127.012,130.037,5.13,3.025,285.4219856830881
CB329,1,CB376,1,5,151.532,152.664,3.47,1.132,285.4219856830881
CB329,2,CB376,1,5,171.955,174.253,8.62,2.298,285.4219856830881
CB329,2,CB376,1,6,2.677,5.223,11.0,2.546,285.4219856830881
CB329,1,CB376,1,6,17.776,19.682,9.93,1.906,285.4219856830881
CB329,2,CB376,1,7,2.757,4.33,3.51,1.573,285.4219856830881
CB329,2,CB377,1,1,7.643,13.168,3.15,5.525,367.2714848921475
CB329,2,CB377,1,2,10.8,12.244,3.41,1.444,367.2714848921475
CB329,2,CB377,1,2,23.067,23.371,3.1,0.304,367.2714848921475
CB329,2,CB377,1,2,41.07,56.233,4.65,15.163,367.2714848921475
CB329,1,CB377,2,2,79.176,81.387,3.04,2.211,367.2714848921475
CB329,1,CB377,2,3,31.298,99.627,7.94,68.329,367.2714848921475
CB329,2,CB377,1,3,168.329,172.057,4.03,3.728,367.2714848921475
CB329,2,CB377,1,4,10.399,13.277,8.75,2.878,367.2714848921475
CB329,1,CB377,2,5,76.417,79.056,4.41,2.639,367.2714848921475
CB329,1,CB377,1,6,72.928,73.21,6.92,0.282,367.2714848921475
CB329,1,CB381,1,1,7.912,34.767,3.73,26.855,926.0766147066086
CB329,1,CB381,1,2,54.545,54.705,3.13,0.16,926.0766147066086
CB329,2,CB381,1,4,28.382,48.865,3.21,20.483,926.0766147066086
CB329,1,CB381,1,5,180.628,183.371,7.29,2.743,926.0766147066086
CB329,1,CB381,1,6,42.947,45.209,3.51,2.262,926.0766147066086
CB329,1,CB381,1,7,31.871,33.313,5.11,1.442,926.0766147066086
CB329,1,CB382,1,2,6.307,7.738,3.67,1.431,1079.983062392799
CB329,2,CB382,2,3,88.865,91.167,3.15,2.302,1079.983062392799
CB329,2,CB382,2,4,19.848,20.036,3.19,0.188,1079.983062392799
CB329,1,CB382,1,6,45.907,47.544,4.69,1.637,1079.983062392799
CB329,2,CB383,2,1,11.114,22.256,3.02,11.142,1164.6531134332097
CB329,1,CB383,2,6,29.194,29.707,4.47,0.513,1164.6531134332097
CB329,2,CB383,2,7,4.897,6.461,7.32,1.564,1164.6531134332097
CB329,2,CB383,2,7,41.868,42.996,8.39,1.128,1164.6531134332097
CB329,1,CB388,2,2,38.747,39.808,3.54,1.061,2484.3505217544293
CB329,1,CB388,2,3,155.116,156.357,4.19,1.241,2484.3505217544293
CB329,2,CB388,2,5,27.256,193.132,3.25,165.876,2484.3505217544293
CB329,2,CB388,2,6,26.438,26.875,4.02,0.437,2484.3505217544293
CB329,2,CB391,1,1,17.587,17.689,3.77,0.102,3400.1279885323834
CB329,2,CB391,1,5,87.047,89.279,5.59,2.232,3400.1279885323834
CB329,2,CB391,1,5,139.832,143.878,3.87,4.046,3400.1279885323834
CB329,2,CB392,1,1,7.741,7.791,3.82,0.05,3596.458605802083
CB329,1,CB392,2,7,18.229,34.764,3.78,16.535,3596.458605802083
CB329,2,CB394,1,3,102.352,109.272,3.03,6.92,3771.1116097022905
CB329,2,CB394,1,5,148.059,150.046,3.57,1.987,3771.1116097022905
CB329,2,CB394,1,7,11.112,12.351,3.06,1.239,3771.1116097022905
CB329,2,CB399,2,3,30.856,31.205,3.76,0.349,3725.4916471346437
CB329,2,CB399,2,5,27.256,68.975,3.01,41.719,3725.4916471346437
CB329,2,CB399,2,5,149.24,150.423,4.27,1.183,3725.4916471346437
CB329,1,CB401,2,1,44.007,45.228,3.45,1.221,3637.1871842687406
CB329,2,CB401,1,5,68.018,68.975,3.3,0.957,3637.1871842687406
CB329,1,CB401,2,6,8.158,8.901,3.25,0.743,3637.1871842687406
CB329,2,CB405,1,3,0.697,3.958,9.28,3.261,3507.7342351176335
CB329,1,CB405,1,4,76.952,78.139,3.61,1.187,3507.7342351176335
CB329,2,CB405,2,5,138.337,143.878,5.35,5.541,3507.7342351176335
CB329,2,CB406,2,2,31.261,63.866,3.38,32.605,3431.7761678512597
CB329,2,CB406,2,3,101.85,103.485,3.63,1.635,3431.7761678512597
CB329,2,CB406,2,3,108.792,109.631,4.48,0.839,3431.7761678512597
CB329,1,CB406,2,4,51.388,51.565,3.62,0.177,3431.7761678512597
CB329,2,CB406,2,5,140.683,143.878,4.31,3.195,3431.7761678512597
CB329,1,CB407,2,3,14.569,16.173,4.06,1.604,3285.7875651548525
CB329,2,CB407,2,3,101.851,104.316,4.33,2.465,3285.7875651548525
CB329,1,CB407,2,4,0.506,1.177,3.01,0.671,3285.7875651548525
CB329,2,CB407,1,5,27.01,33.532,3.94,6.522,3285.7875651548525
CB329,1,CB407,2,5,67.2,67.391,3.84,0.191,3285.7875651548525
CB329,1,CB407,2,7,16.569,17.031,6.54,0.462,3285.7875651548525
CB329,1,CB410,1,3,0.253,3.37,3.22,3.117,2725.6556535366744
CB329,2,CB410,2,3,186.095,186.437,3.08,0.342,2725.6556535366744
CB329,1,CB410,1,5,56.062,63.283,3.16,7.221,2725.6556535366744
CB329,1,CB410,1,5,138.337,143.878,5.24,5.541,2725.6556535366744
CB329,2,CB410,2,7,39.458,39.934,3.24,0.476,2725.6556535366744
CB329,2,CB414,1,4,19.848,20.036,3.19,0.188,2232.9087719061304
CB329,1,CB416,1,2,62.391,63.866,3.1,1.475,2099.6691348344843
CB329,1,CB416,1,4,29.93,34.924,4.81,4.994,2099.6691348344843
CB329,1,CB416,1,7,9.534,9.603,4.81,0.069,2099.6691348344843
CB329,2,CB417,2,1,44.859,45.228,3.03,0.369,2043.3642751958187
CB329,2,CB417,1,4,92.345,93.362,3.23,1.017,2043.3642751958187
CB329,1,CB417,1,7,9.533,31.006,5.0,21.473,2043.3642751958187
CB329,1,CB418,1,1,44.007,44.707,3.21,0.7,1941.0044398602254
CB329,1,CB418,2,2,70.858,72.292,4.24,1.434,1941.0044398602254
CB329,2,CB418,2,3,168.329,171.998,3.68,3.669,1941.0044398602254
CB329,1,CB418,2,4,0.592,81.31,3.68,80.718,1941.0044398602254
CB329,2,CB418,1,4,99.587,100.875,3.47,1.288,1941.0044398602254
CB329,2,CB418,1,5,118.703,126.939,3.0,8.236,1941.0044398602254
CB329,1,CB418,2,6,77.541,78.631,4.69,1.09,1941.0044398602254
CB329,1,CB418,1,7,85.014,85.58,6.05,0.566,1941.0044398602254
CB329,1,CB475,1,1,44.007,44.859,3.5,0.852,7021.558343184085
CB329,2,CB475,1,6,2.586,2.786,8.52,0.2,7021.558343184085
CB329,2,CB475,2,7,37.571,38.346,3.14,0.775,7021.558343184085
CB329,1,CB477,1,3,8.756,12.644,3.59,3.888,7089.880835299912
CB329,2,CB477,2,7,68.54,72.622,3.0,4.082,7089.880835299912
CB329,1,CB478,1,3,69.435,71.889,4.9,2.454,6980.79831751669
CB329,1,CB479,1,6,19.736,20.83,6.45,1.094,6652.542681235907
CB329,2,CB480,2,5,53.972,63.013,5.99,9.041,6926.929432030164
CB329,2,CB480,2,7,38.641,39.8,4.23,1.159,6926.929432030164
CB333,1,CB335,1,1,2.011,3.889,10.72,1.878,115.3869307882962
CB333,2,CB335,1,1,24.24,46.255,3.86,22.015,115.3869307882962
CB333,2,CB335,1,2,26.32,49.588,3.02,23.268,115.3869307882962
CB333,2,CB335,2,3,88.94,92.306,4.46,3.366,115.3869307882962
CB333,1,CB335,1,3,105.377,118.399,3.15,13.022,115.3869307882962
CB333,2,CB335,1,3,179.045,179.909,3.4,0.864,115.3869307882962
CB333,2,CB335,1,5,90.875,163.876,3.78,73.001,115.3869307882962
CB333,1,CB335,2,6,26.424,27.56,3.08,1.136,115.3869307882962
CB333,2,CB335,2,7,14.441,65.114,3.11,50.673,115.3869307882962
CB333,1,CB336,2,1,18.139,40.825,11.19,22.686,137.8862740075368
CB333,1,CB336,2,2,116.873,121.518,4.35,4.645,137.8862740075368
CB333,2,CB336,2,4,45.232,70.613,3.01,25.381,137.8862740075368
CB333,1,CB336,1,6,34.654,34.909,4.44,0.255,137.8862740075368
CB333,1,CB336,2,7,14.709,14.842,3.65,0.133,137.8862740075368
CB333,1,CB337,1,1,7.855,7.905,3.51,0.05,348.65176825442313
CB333,1,CB337,2,1,32.295,33.637,11.45,1.342,348.65176825442313
CB333,1,CB337,1,1,44.687,44.956,7.86,0.269,348.65176825442313
CB333,1,CB337,1,2,48.607,49.398,3.61,0.791,348.65176825442313
CB333,1,CB337,1,2,70.507,89.859,7.51,19.352,348.65176825442313
CB333,1,CB337,1,3,118.112,118.399,3.24,0.287,348.65176825442313
CB333,1,CB337,1,4,25.112,25.32,5.78,0.208,348.65176825442313
CB333,1,CB337,1,4,34.056,34.643,3.08,0.587,348.65176825442313
CB333,1,CB337,1,5,12.79,16.366,5.33,3.576,348.65176825442313
CB333,2,CB337,2,5,110.112,127.09,3.42,16.978,348.65176825442313
CB333,2,CB337,1,5,146.563,153.267,6.62,6.704,348.65176825442313
CB333,1,CB337,1,6,-0.025,82.015,14.09,82.04,348.65176825442313
CB333,2,CB337,1,7,39.877,43.673,3.3,3.796,348.65176825442313
CB333,1,CB338,1,2,23.882,48.359,3.81,24.477,339.9771250231045
CB333,2,CB338,2,5,114.728,118.099,3.42,3.371,339.9771250231045
CB333,2,CB338,2,6,24.747,26.424,10.03,1.677,339.9771250231045
CB333,1,CB338,1,6,37.302,37.409,3.45,0.107,339.9771250231045
CB333,2,CB339,2,1,18.867,20.006,5.71,1.139,425.42316831437637
CB333,1,CB339,1,2,29.034,49.872,7.8,20.838,425.42316831437637
CB333,2,CB339,2,4,12.291,13.278,3.02,0.987,425.42316831437637
CB333,1,CB339,1,4,92.582,93.355,3.92,0.773,425.42316831437637
CB333,2,CB339,1,4,98.94,101.925,3.65,2.985,425.42316831437637
CB333,2,CB339,2,5,14.318,101.888,7.49,87.57,425.42316831437637
CB333,1,CB339,1,5,145.074,195.436,3.33,50.362,425.42316831437637
CB333,1,CB339,2,6,26.29,29.896,4.99,3.606,425.42316831437637
CB333,1,CB339,1,7,9.92,10.873,3.31,0.953,425.42316831437637
CB333,2,CB339,2,7,73.996,79.363,3.75,5.367,425.42316831437637
CB333,2,CB340,2,1,7.943,45.434,8.84,37.491,630.2478414251306
CB333,2,CB340,2,3,88.94,101.643,3.05,12.703,630.2478414251306
CB333,2,CB340,2,5,149.309,154.573,3.97,5.264,630.2478414251306
CB333,2,CB340,1,6,73.758,74.484,3.52,0.726,630.2478414251306
CB333,2,CB340,2,7,17.467,17.525,4.22,0.058,630.2478414251306
CB333,1,CB341,2,1,7.66,7.711,4.27,0.051,647.2831547772697
CB333,1,CB341,2,3,109.651,110.566,3.27,0.915,647.2831547772697
CB333,2,CB341,1,5,188.667,191.847,3.73,3.18,647.2831547772697
CB333,1,CB341,2,6,19.736,21.734,6.68,1.998,647.2831547772697
CB333,1,CB341,1,7,3.665,4.137,3.18,0.472,647.2831547772697
CB333,1,CB341,2,7,94.087,95.692,3.54,1.605,647.2831547772697
CB333,2,CB342,1,1,7.869,43.372,3.36,35.503,595.4760437801099
CB333,2,CB342,1,3,140.451,142.993,5.47,2.542,595.4760437801099
CB333,1,CB342,2,7,54.883,57.213,11.59,2.33,595.4760437801099
CB333,1,CB345,2,1,5.851,6.037,6.37,0.186,871.4204892689033
CB333,1,CB345,1,2,26.32,27.8,4.35,1.48,871.4204892689033
CB333,1,CB345,1,3,107.044,108.065,3.11,1.021,871.4204892689033
CB333,1,CB345,2,5,67.847,68.03,3.08,0.183,871.4204892689033
CB333,2,CB345,2,5,129.249,132.635,3.54,3.386,871.4204892689033
CB333,2,CB347,1,3,32.369,34.617,6.3,2.248,773.3156750137481
CB333,1,CB347,2,4,18.197,18.639,3.72,0.442,773.3156750137481
CB333,2,CB347,1,4,85.846,86.899,3.26,1.053,773.3156750137481
CB333,2,CB347,1,6,10.531,11.768,8.95,1.237,773.3156750137481
CB333,2,CB347,1,7,29.962,30.469,4.16,0.507,773.3156750137481
CB333,2,CB350,2,1,7.709,44.987,3.04,37.278,719.7702095701133
CB333,2,CB350,2,7,27.985,28.859,6.22,0.874,719.7702095701133
CB333,2,CB350,2,7,50.543,51.261,3.36,0.718,719.7702095701133
CB333,2,CB350,2,7,85.587,87.741,5.48,2.154,719.7702095701133
CB333,1,CB351,1,7,94.047,95.583,4.69,1.536,659.9700166871727
CB333,1,CB352,1,2,49.637,49.706,3.69,0.069,615.3702594151489
CB333,1,CB352,1,3,3.035,4.051,3.28,1.016,615.3702594151489
CB333,2,CB352,2,3,82.242,84.742,3.08,2.5,615.3702594151489
CB333,1,CB352,1,5,11.105,14.851,3.21,3.746,615.3702594151489
CB333,2,CB352,2,5,150.026,161.884,4.54,11.858,615.3702594151489
CB333,2,CB353,2,2,62.284,93.891,11.82,31.607,554.7967468333521
CB333,2,CB353,1,3,108.244,111.233,7.0,2.989,554.7967468333521
CB333,2,CB353,1,4,23.716,24.964,4.88,1.248,554.7967468333521
CB333,2,CB353,1,5,67.034,67.32,4.77,0.286,554.7967468333521
CB333,2,CB353,2,6,40.753,71.461,8.07,30.708,554.7967468333521
CB333,1,CB355,2,6,3.312,3.579,5.24,0.267,889.1869750458857
CB333,1,CB355,2,7,50.991,51.557,3.2,0.566,889.1869750458857
CB333,2,CB357,2,7,4.818,5.275,9.01,0.457,1109.3830139564395
CB333,1,CB358,1,2,33.149,35.062,3.78,1.913,998.4137376829606
CB333,2,CB358,2,3,148.904,149.925,3.93,1.021,998.4137376829606
CB333,2,CB359,1,5,35.953,62.552,4.61,26.599,891.9278238792987
CB333,1,CB359,1,7,22.003,22.476,3.87,0.473,891.9278238792987
CB333,2,CB361,1,1,7.719,7.769,3.15,0.05,932.6794114565669
CB333,2,CB361,1,5,118.309,128.934,3.51,10.625,932.6794114565669
CB333,1,CB362,1,1,7.661,7.711,3.67,0.05,994.9682045017113
CB333,1,CB362,1,3,26.425,27.182,15.23,0.757,994.9682045017113
CB333,1,CB362,2,4,18.063,18.289,3.83,0.226,994.9682045017113
CB333,2,CB362,2,5,67.997,68.055,3.06,0.058,994.9682045017113
CB333,1,CB362,1,7,29.962,30.437,3.86,0.475,994.9682045017113
CB333,1,CB362,1,7,47.978,48.37,4.21,0.392,994.9682045017113
CB333,1,CB363,1,1,45.203,45.253,3.32,0.05,1049.533129585962
CB333,2,CB363,1,2,19.236,42.602,5.74,23.366,1049.533129585962
CB333,1,CB363,1,3,102.352,103.107,3.77,0.755,1049.533129585962
CB333,2,CB363,1,6,36.226,50.927,3.19,14.701,1049.533129585962
CB333,1,CB363,1,7,54.536,55.562,5.84,1.026,1049.533129585962
CB333,1,CB364,2,1,7.782,7.832,3.23,0.05,1058.1880681806028
CB333,1,CB364,2,1,17.559,18.12,6.93,0.561,1058.1880681806028
CB333,2,CB364,2,1,26.524,27.054,5.21,0.53,1058.1880681806028
CB333,1,CB364,2,2,33.003,38.879,4.87,5.876,1058.1880681806028
CB333,2,CB364,1,4,78.416,81.423,8.33,3.007,1058.1880681806028
CB333,1,CB364,2,7,73.488,73.921,4.27,0.433,1058.1880681806028
CB333,2,CB367,2,1,7.87,7.92,4.67,0.05,1346.191887270921
CB333,2,CB367,2,4,32.618,34.507,3.1,1.889,1346.191887270921
CB333,2,CB367,2,4,87.95,102.905,7.04,14.955,1346.191887270921
CB333,2,CB367,2,5,199.977,200.764,3.3,0.787,1346.191887270921
CB333,2,CB367,1,6,70.681,72.209,3.65,1.528,1346.191887270921
CB333,2,CB367,2,7,42.735,48.637,11.96,5.902,1346.191887270921
CB333,2,CB367,2,7,68.355,68.951,3.13,0.596,1346.191887270921
CB333,1,CB370,1,5,118.309,128.934,3.34,10.625,1517.7211916861816
CB333,1,CB371,1,2,12.348,13.264,3.04,0.916,1639.1189954323943
CB333,1,CB371,2,3,177.812,180.055,5.18,2.243,1639.1189954323943
CB333,1,CB371,1,4,49.803,50.833,13.29,1.03,1639.1189954323943
CB333,1,CB371,1,5,68.756,72.729,8.53,3.973,1639.1189954323943
CB333,2,CB371,2,5,124.62,132.635,5.39,8.015,1639.1189954323943
CB333,2,CB371,2,5,197.102,197.488,3.2,0.386,1639.1189954323943
CB333,1,CB371,1,6,27.957,29.121,5.58,1.164,1639.1189954323943
CB333,2,CB371,2,7,78.489,81.324,3.5,2.835,1639.1189954323943
CB333,2,CB373,2,1,7.635,7.685,3.21,0.05,1812.0164110208516
CB333,2,CB373,2,2,12.337,31.488,6.3,19.151,1812.0164110208516
CB333,2,CB373,2,3,9.241,11.696,11.27,2.455,1812.0164110208516
CB333,2,CB373,2,4,80.216,81.323,3.19,1.107,1812.0164110208516
CB333,1,CB373,1,5,118.314,177.001,3.36,58.687,1812.0164110208516
CB333,2,CB374,2,2,57.099,57.671,7.43,0.572,1779.1555615613363
CB333,2,CB374,1,3,137.791,142.292,5.6,4.501,1779.1555615613363
CB333,2,CB374,1,3,152.095,154.865,3.06,2.77,1779.1555615613363
CB333,2,CB374,1,4,45.232,47.589,3.25,2.357,1779.1555615613363
CB333,2,CB374,1,5,32.191,62.552,26.29,30.361,1779.1555615613363
CB333,2,CB374,1,5,183.972,184.791,3.05,0.819,1779.1555615613363
CB333,2,CB374,1,6,2.563,2.847,5.93,0.284,1779.1555615613363
CB333,2,CB374,1,6,73.758,74.484,4.12,0.726,1779.1555615613363
CB333,2,CB375,1,2,52.479,57.653,3.11,5.174,1512.5452269709135
CB333,2,CB375,1,5,67.455,168.719,3.48,101.264,1512.5452269709135
CB333,2,CB375,1,6,49.479,50.191,3.17,0.712,1512.5452269709135
CB333,2,CB375,1,7,18.364,19.167,3.46,0.803,1512.5452269709135
CB333,1,CB376,1,1,42.742,45.253,7.5,2.511,260.5923652647264
CB333,2,CB376,2,2,0.051,61.976,4.9,61.925,260.5923652647264
CB333,2,CB376,1,6,35.138,39.325,8.16,4.187,260.5923652647264
CB333,2,CB377,2,2,1.146,121.518,4.36,120.372,310.6916017263187
CB333,1,CB377,2,4,80.216,81.423,3.03,1.207,310.6916017263187
CB333,2,CB377,2,5,27.412,68.03,3.41,40.618,310.6916017263187
CB333,2,CB377,1,5,199.595,201.044,6.46,1.449,310.6916017263187
CB333,2,CB381,2,1,22.521,23.183,6.96,0.662,788.742786593644
CB333,2,CB381,2,1,43.657,44.568,3.74,0.911,788.742786593644
CB333,2,CB381,2,2,48.283,121.487,4.41,73.204,788.742786593644
CB333,2,CB381,1,3,101.885,102.085,3.4,0.2,788.742786593644
CB333,1,CB381,2,3,107.044,108.085,3.33,1.041,788.742786593644
CB333,2,CB381,2,3,122.029,127.423,7.54,5.394,788.742786593644
CB333,2,CB381,2,4,42.247,44.503,4.75,2.256,788.742786593644
CB333,2,CB381,1,4,80.502,81.423,6.12,0.921,788.742786593644
CB333,2,CB381,2,5,114.728,118.099,3.42,3.371,788.742786593644
CB333,2,CB381,2,6,25.804,26.048,3.31,0.244,788.742786593644
CB333,1,CB381,2,6,56.058,57.307,4.29,1.249,788.742786593644
CB333,2,CB381,2,6,82.459,82.761,5.46,0.302,788.742786593644
CB333,2,CB381,2,7,59.11,79.091,5.49,19.981,788.742786593644
CB333,2,CB382,2,1,7.635,7.685,3.89,0.05,943.6747621669103
CB333,2,CB382,2,1,16.421,17.392,7.23,0.971,943.6747621669103
CB333,1,CB382,2,2,12.357,13.648,6.11,1.291,943.6747621669103
CB333,1,CB382,2,2,23.563,27.036,3.02,3.473,943.6747621669103
CB333,1,CB382,1,2,31.517,32.428,6.65,0.911,943.6747621669103
CB333,1,CB382,2,2,42.158,42.827,10.4,0.669,943.6747621669103
CB333,1,CB382,2,2,43.616,43.915,4.61,0.299,943.6747621669103
CB333,2,CB382,2,2,49.173,51.001,10.55,1.828,943.6747621669103
CB333,1,CB382,2,2,56.472,56.692,4.22,0.22,943.6747621669103
CB333,2,CB382,2,3,73.137,73.789,3.8,0.652,943.6747621669103
CB333,2,CB382,2,4,45.232,47.589,3.43,2.357,943.6747621669103
CB333,1,CB382,2,5,33.409,33.459,3.6,0.05,943.6747621669103
CB333,1,CB382,2,5,69.886,72.948,5.14,3.062,943.6747621669103
CB333,1,CB382,2,6,72.61,73.751,4.37,1.141,943.6747621669103
CB333,2,CB382,1,7,22.756,84.873,3.07,62.117,943.6747621669103
CB333,2,CB383,1,1,17.803,18.12,3.4,0.317,1026.0997758562341
CB333,1,CB383,1,6,20.695,21.694,3.27,0.999,1026.0997758562341
CB333,2,CB385,1,6,81.894,82.193,4.14,0.299,1645.287587073605
CB333,1,CB388,2,1,35.862,36.27,3.81,0.408,2349.4901635925485
CB333,1,CB388,2,2,75.101,78.317,4.28,3.216,2349.4901635925485
CB333,1,CB388,2,3,0.582,7.332,3.63,6.75,2349.4901635925485
CB333,1,CB388,2,5,67.585,87.447,5.22,19.862,2349.4901635925485
CB333,2,CB388,2,5,184.064,193.087,3.42,9.023,2349.4901635925485
CB333,1,CB388,2,6,26.383,27.581,3.77,1.198,2349.4901635925485
CB333,2,CB391,1,1,22.901,23.667,3.94,0.766,3262.9091374476507
CB333,2,CB391,2,2,4.749,6.188,3.22,1.439,3262.9091374476507
CB333,1,CB391,2,4,16.584,63.37,3.24,46.786,3262.9091374476507
CB333,1,CB391,2,5,74.82,76.639,5.69,1.819,3262.9091374476507
CB333,1,CB391,1,7,0.491,76.777,3.31,76.286,3262.9091374476507
CB333,1,CB392,1,2,58.357,59.144,3.03,0.787,3459.221898659612
CB333,1,CB392,1,5,54.047,58.648,3.39,4.601,3459.221898659612
CB333,1,CB392,2,5,144.855,148.036,3.29,3.181,3459.221898659612
CB333,2,CB394,2,2,36.545,38.996,5.74,2.451,3632.1528373198444
CB333,2,CB394,1,3,184.188,185.937,3.5,1.749,3632.1528373198444
CB333,1,CB394,1,5,85.17,168.039,3.47,82.869,3632.1528373198444
CB333,1,CB394,1,6,11.768,14.758,3.24,2.99,3632.1528373198444
CB333,2,CB399,2,2,36.545,38.996,5.74,2.451,3585.9392575858424
CB333,2,CB399,1,3,3.879,4.672,6.54,0.793,3585.9392575858424
CB333,2,CB399,1,5,167.373,167.982,7.08,0.609,3585.9392575858424
CB333,2,CB399,1,7,75.531,78.018,3.42,2.487,3585.9392575858424
CB333,2,CB401,1,2,5.039,6.443,3.75,1.404,3497.6993535240736
CB333,1,CB401,2,3,157.087,159.123,6.89,2.036,3497.6993535240736
CB333,1,CB401,2,4,83.429,91.388,9.59,7.959,3497.6993535240736
CB333,2,CB401,1,6,12.64,15.198,4.16,2.558,3497.6993535240736
CB333,1,CB401,2,7,6.449,7.371,3.85,0.922,3497.6993535240736
CB333,1,CB405,2,2,49.428,49.59,3.91,0.162,3368.19730003011
CB333,2,CB405,2,4,82.635,83.183,3.35,0.548,3368.19730003011
CB333,1,CB405,2,7,57.872,58.774,4.82,0.902,3368.19730003011
CB333,2,CB406,1,6,2.454,2.714,5.29,0.26,3292.4762261142628
CB333,2,CB406,1,6,12.64,14.571,3.47,1.931,3292.4762261142628
CB333,1,CB406,1,6,46.061,74.103,5.73,28.042,3292.4762261142628
CB333,1,CB407,2,1,2.011,3.224,4.62,1.213,3146.5871473044717
CB333,1,CB407,2,5,15.165,16.366,3.8,1.201,3146.5871473044717
CB333,2,CB407,2,6,12.582,13.799,3.41,1.217,3146.5871473044717
CB333,1,CB407,1,7,3.632,38.399,3.06,34.767,3146.5871473044717
CB333,2,CB408,1,2,37.295,38.879,3.64,1.584,3115.346172685591
CB333,2,CB410,1,3,15.061,17.744,3.35,2.683,2585.94707599169
CB333,2,CB410,1,5,150.062,150.762,4.8,0.7,2585.94707599169
CB333,1,CB410,1,7,57.872,58.774,4.82,0.902,2585.94707599169
CB333,2,CB412,2,1,45.707,46.255,4.32,0.548,2338.356273617929
CB333,2,CB412,1,5,18.723,20.187,3.5,1.464,2338.356273617929
CB333,1,CB412,1,5,67.585,68.041,3.69,0.456,2338.356273617929
CB333,1,CB414,1,2,5.4,6.443,3.66,1.043,2092.568543401355
CB333,1,CB414,1,5,67.585,68.03,3.69,0.445,2092.568543401355
CB333,1,CB414,2,6,46.782,48.19,4.02,1.408,2092.568543401355
CB333,1,CB414,2,7,9.316,11.037,5.56,1.721,2092.568543401355
CB333,2,CB416,1,2,1.219,1.402,5.83,0.183,1959.4529640916576
CB333,2,CB416,1,2,77.475,78.317,6.62,0.842,1959.4529640916576
CB333,1,CB416,2,7,5.552,6.63,3.63,1.078,1959.4529640916576
CB333,2,CB417,1,1,43.101,43.305,4.03,0.204,1903.076678927942
CB333,2,CB417,1,3,46.366,50.977,3.42,4.611,1903.076678927942
